f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label,source_image
0.0,0.0,0.0,0.10295259952545166,-0.20906856656074524,-0.050243377685546875,0.12192386388778687,-0.3979140818119049,-0.07773216813802719,0.10932079702615738,-0.5715622901916504,-0.10350567102432251,0.06163036450743675,-0.733694314956665,-0.1242358535528183,-0.2390858680009842,-0.4757760167121887,-0.02217165194451809,-0.19002600014209747,-0.6699084639549255,-0.10239183157682419,-0.06720469146966934,-0.7301826477050781,-0.16277021169662476,0.049435921013355255,-0.7278328537940979,-0.19349028170108795,-0.35154497623443604,-0.4916304647922516,-0.03988737240433693,-0.4009954035282135,-0.7174699306488037,-0.10913870483636856,-0.2824825644493103,-0.8789837956428528,-0.16299664974212646,-0.14979131519794464,-0.9699116945266724,-0.19192112982273102,-0.43648388981819153,-0.45385101437568665,-0.0722271203994751,-0.6198656558990479,-0.6652584671974182,-0.14834600687026978,-0.6009745001792908,-0.8605672717094421,-0.22174762189388275,-0.5327224135398865,-1.003715991973877,-0.2671735882759094,-0.47920504212379456,-0.3709663152694702,-0.10628516227006912,-0.6865587830543518,-0.45647796988487244,-0.17426705360412598,-0.7232982516288757,-0.5683853030204773,-0.22154241800308228,-0.7070627808570862,-0.6713941097259521,-0.2519782483577728,F,F/F1032.jpg
0.0,0.0,0.0,0.10036329180002213,-0.21145738661289215,-0.05070587992668152,0.11669956147670746,-0.40892019867897034,-0.07576201856136322,0.10313522815704346,-0.5884547233581543,-0.09916073083877563,0.06604544818401337,-0.7504303455352783,-0.11736597120761871,-0.23089784383773804,-0.48246875405311584,-0.02509446069598198,-0.1801244467496872,-0.6759740710258484,-0.10797851532697678,-0.05557568743824959,-0.7393442988395691,-0.16834299266338348,0.05668817460536957,-0.7412156462669373,-0.1974160224199295,-0.34072908759117126,-0.4961397647857666,-0.04177086427807808,-0.39791300892829895,-0.7241920828819275,-0.11546745896339417,-0.2765277922153473,-0.8831238746643066,-0.17086970806121826,-0.14548510313034058,-0.9691322445869446,-0.19903944432735443,-0.42526066303253174,-0.4583100378513336,-0.07243182510137558,-0.6047598123550415,-0.6759275197982788,-0.15060675144195557,-0.5764636397361755,-0.8656415939331055,-0.22274863719940186,-0.504676103591919,-1.0023138523101807,-0.26510265469551086,-0.46973907947540283,-0.37421566247940063,-0.10470324754714966,-0.6701433062553406,-0.4612046480178833,-0.17299558222293854,-0.6983136534690857,-0.5715987682342529,-0.21876780688762665,-0.6767317056655884,-0.6753442883491516,-0.24644294381141663,F,F/F1033.jpg
0.0,0.0,0.0,0.09763548523187637,-0.19317618012428284,-0.08614302426576614,0.11099498718976974,-0.39108237624168396,-0.12403757870197296,0.10070450603961945,-0.5807902812957764,-0.15253949165344238,0.06340691447257996,-0.7489043474197388,-0.17453721165657043,-0.2319355607032776,-0.4887915849685669,-0.0638667568564415,-0.17963795363903046,-0.6827235817909241,-0.1505744308233261,-0.04805741459131241,-0.7389690279960632,-0.21205808222293854,0.07208042591810226,-0.7313697338104248,-0.24075712263584137,-0.3479039669036865,-0.5017574429512024,-0.06149568036198616,-0.41150087118148804,-0.7211196422576904,-0.13825218379497528,-0.28976741433143616,-0.8803621530532837,-0.19471389055252075,-0.15170283615589142,-0.9630357027053833,-0.22259491682052612,-0.4359005391597748,-0.45693379640579224,-0.07440006732940674,-0.6300932765007019,-0.6525640487670898,-0.15614844858646393,-0.6134694218635559,-0.8461241722106934,-0.23187926411628723,-0.5403065085411072,-0.9876272082328796,-0.2763970196247101,-0.48204702138900757,-0.3648974597454071,-0.09132510423660278,-0.6814830303192139,-0.4420238137245178,-0.16156914830207825,-0.6998485922813416,-0.5448800921440125,-0.20700056850910187,-0.6569475531578064,-0.6371377110481262,-0.23430192470550537,F,F/F1034.jpg
0.0,0.0,0.0,0.1099374070763588,-0.1911701112985611,-0.08886653929948807,0.1304994374513626,-0.3980974853038788,-0.12560410797595978,0.11545521765947342,-0.5836735367774963,-0.15148623287677765,0.07877583801746368,-0.7487310767173767,-0.16918659210205078,-0.21493031084537506,-0.4893147945404053,-0.07328803837299347,-0.1703868955373764,-0.6764861941337585,-0.16239815950393677,-0.0432448573410511,-0.7352756261825562,-0.2255980521440506,0.07921254634857178,-0.7279310822486877,-0.256257027387619,-0.3354993760585785,-0.4966981112957001,-0.06869539618492126,-0.3929425776004791,-0.7207459807395935,-0.15032173693180084,-0.26451051235198975,-0.8807939291000366,-0.20574951171875,-0.12273259460926056,-0.9651252627372742,-0.23123608529567719,-0.42241838574409485,-0.45212072134017944,-0.07922101020812988,-0.6090676188468933,-0.6596735715866089,-0.1647995561361313,-0.5892699360847473,-0.8436018228530884,-0.2337728589773178,-0.5188239216804504,-0.9735504984855652,-0.2697315514087677,-0.46113669872283936,-0.3596819043159485,-0.09421216696500778,-0.6485846042633057,-0.45409831404685974,-0.16272903978824615,-0.6863193511962891,-0.5674929022789001,-0.2055322676897049,-0.6759873032569885,-0.6697394847869873,-0.22938454151153564,F,F/F1035.jpg
0.0,0.0,0.0,0.13709425926208496,-0.17805393040180206,-0.10084471106529236,0.17807786166667938,-0.3982836902141571,-0.13498219847679138,0.15719830989837646,-0.5851099491119385,-0.1556183397769928,0.13398949801921844,-0.7489174604415894,-0.16889099776744843,-0.13479673862457275,-0.5157333016395569,-0.07926810532808304,-0.09953811019659042,-0.6774231195449829,-0.15948159992694855,0.012741304002702236,-0.7342295050621033,-0.21462690830230713,0.12408614158630371,-0.73945152759552,-0.24386966228485107,-0.2710937261581421,-0.5157545804977417,-0.07209672778844833,-0.3139509856700897,-0.7400503754615784,-0.14819388091564178,-0.19977967441082,-0.8879820704460144,-0.20392747223377228,-0.07491356879472733,-0.9696173071861267,-0.23287376761436462,-0.37391242384910583,-0.45942649245262146,-0.0810648500919342,-0.5295614004135132,-0.6752081513404846,-0.16897355020046234,-0.5126028656959534,-0.8421132564544678,-0.2427765130996704,-0.453874409198761,-0.9631876945495605,-0.2826537787914276,-0.430551141500473,-0.35265132784843445,-0.09494807571172714,-0.5873088240623474,-0.46129491925239563,-0.16931229829788208,-0.6211346387863159,-0.5647090077400208,-0.2181452512741089,-0.6143863797187805,-0.6581246852874756,-0.24692219495773315,F,F/F1036.jpg
0.0,0.0,0.0,0.10875081270933151,-0.1843087077140808,-0.09361694753170013,0.12412470579147339,-0.3974250555038452,-0.1339087039232254,0.0989856868982315,-0.5830157995223999,-0.15826290845870972,0.05943967029452324,-0.742479145526886,-0.17599999904632568,-0.22512052953243256,-0.4615131616592407,-0.09987449645996094,-0.1706646829843521,-0.6441147327423096,-0.19375546276569366,-0.040528200566768646,-0.7163535356521606,-0.262698233127594,0.0864192396402359,-0.7282652258872986,-0.30021703243255615,-0.35356950759887695,-0.47296348214149475,-0.0937272235751152,-0.40954798460006714,-0.7001139521598816,-0.18471388518810272,-0.2819041311740875,-0.8636053800582886,-0.2476809322834015,-0.1391669660806656,-0.9505872130393982,-0.2775183618068695,-0.4388119578361511,-0.42527711391448975,-0.10012161731719971,-0.6332574486732483,-0.6361135840415955,-0.19580940902233124,-0.619515061378479,-0.8296716809272766,-0.27650195360183716,-0.5546146631240845,-0.9664448499679565,-0.3209567070007324,-0.47263744473457336,-0.3356916308403015,-0.10899606347084045,-0.6666560173034668,-0.4066884219646454,-0.19169209897518158,-0.7144248485565186,-0.5030486583709717,-0.24312140047550201,-0.7160364985466003,-0.5840436816215515,-0.27197861671447754,F,F/F1037.jpg
0.0,0.0,0.0,0.09276612848043442,-0.21414843201637268,-0.07696797698736191,0.08075370639562607,-0.42034074664115906,-0.11693275719881058,0.046079255640506744,-0.6018086075782776,-0.14949338138103485,0.005792282056063414,-0.7639484405517578,-0.17539529502391815,-0.2789032757282257,-0.4653218984603882,-0.05728498473763466,-0.2294425517320633,-0.6546593308448792,-0.15715546905994415,-0.09400689601898193,-0.7143507599830627,-0.2344883233308792,0.03625543788075447,-0.7126389741897583,-0.27650725841522217,-0.3960590362548828,-0.47100263833999634,-0.0627603828907013,-0.467800110578537,-0.6875987648963928,-0.1542043685913086,-0.3430406451225281,-0.8528903126716614,-0.22144068777561188,-0.20502108335494995,-0.9446699619293213,-0.2560565173625946,-0.4752209186553955,-0.42085036635398865,-0.08395063132047653,-0.6963944435119629,-0.6070833206176758,-0.18025092780590057,-0.6956101059913635,-0.7971656918525696,-0.26409912109375,-0.6455642580986023,-0.9341779351234436,-0.31222525238990784,-0.5017134547233582,-0.3306989371776581,-0.10762277245521545,-0.7113936543464661,-0.37334588170051575,-0.185967817902565,-0.7741785645484924,-0.45122358202934265,-0.2357349991798401,-0.7939264178276062,-0.5204980373382568,-0.26575568318367004,F,F/F1038.jpg
0.0,0.0,0.0,0.11358603090047836,-0.16807302832603455,-0.10764599591493607,0.13533395528793335,-0.38648688793182373,-0.15295250713825226,0.11504122614860535,-0.5726697444915771,-0.18031872808933258,0.09383666515350342,-0.7385928630828857,-0.20110401511192322,-0.18996703624725342,-0.48449423909187317,-0.12689529359340668,-0.12184155732393265,-0.656080424785614,-0.22311972081661224,0.009203526191413403,-0.7080599665641785,-0.28948065638542175,0.13317321240901947,-0.7015958428382874,-0.32337793707847595,-0.3186935484409332,-0.4839555323123932,-0.11384249478578568,-0.3699169456958771,-0.710554838180542,-0.20312641561031342,-0.24846814572811127,-0.8676289916038513,-0.2615831196308136,-0.11052002012729645,-0.9508117437362671,-0.2893829047679901,-0.4050668179988861,-0.42346876859664917,-0.11313199251890182,-0.5850081443786621,-0.6305428743362427,-0.20614783465862274,-0.5774337649345398,-0.8068092465400696,-0.27678659558296204,-0.5240894556045532,-0.9354659914970398,-0.3145540654659271,-0.43686312437057495,-0.3178237974643707,-0.11658862978219986,-0.614902913570404,-0.3916798233985901,-0.19585181772708893,-0.6794465184211731,-0.4815836250782013,-0.24022814631462097,-0.7060312032699585,-0.5626397728919983,-0.26382824778556824,F,F/F1039.jpg
0.0,0.0,0.0,0.20232297480106354,-0.17459619045257568,-0.11284718662500381,0.33338358998298645,-0.35219496488571167,-0.14963969588279724,0.41533365845680237,-0.5279818177223206,-0.17420625686645508,0.41019806265830994,-0.6997774839401245,-0.1921786218881607,0.09141916036605835,-0.5388146042823792,-0.04093785211443901,0.1494319885969162,-0.7106984853744507,-0.10814715921878815,0.2581672966480255,-0.7359197735786438,-0.17080573737621307,0.36417004466056824,-0.7260341644287109,-0.21183419227600098,-0.03324928507208824,-0.5412724018096924,-0.024861017242074013,-0.03183555603027344,-0.7739163041114807,-0.07865388691425323,0.07283039391040802,-0.8873013257980347,-0.14364555478096008,0.18396800756454468,-0.963360607624054,-0.19517210125923157,-0.13307666778564453,-0.5046448111534119,-0.029239490628242493,-0.22941961884498596,-0.7464011907577515,-0.09133273363113403,-0.19769102334976196,-0.8947963714599609,-0.1675785928964615,-0.1349303126335144,-1.0044358968734741,-0.22457459568977356,-0.20221565663814545,-0.42949676513671875,-0.04444263130426407,-0.3504490852355957,-0.5465226769447327,-0.100261390209198,-0.4007207751274109,-0.6550124883651733,-0.1529790759086609,-0.41077038645744324,-0.7568217515945435,-0.19606265425682068,F,F/F104.jpg
0.0,0.0,0.0,0.12428084760904312,-0.1626339554786682,-0.12377933412790298,0.15968385338783264,-0.38212236762046814,-0.17696166038513184,0.1477469652891159,-0.5840317606925964,-0.21086087822914124,0.11019245535135269,-0.7666614055633545,-0.2378959357738495,-0.15346476435661316,-0.49395865201950073,-0.12676364183425903,-0.10423509776592255,-0.675191342830658,-0.2239587903022766,0.014638222754001617,-0.7242215275764465,-0.29326507449150085,0.13225701451301575,-0.7109493017196655,-0.3288240134716034,-0.2909303307533264,-0.4924062490463257,-0.10636197775602341,-0.3344920575618744,-0.7273342609405518,-0.1930570751428604,-0.2162681519985199,-0.8791311979293823,-0.2534472644329071,-0.08070333302021027,-0.9554364085197449,-0.2839508354663849,-0.38454222679138184,-0.4355525076389313,-0.10069931298494339,-0.5410600900650024,-0.6537895798683167,-0.18783265352249146,-0.5268748998641968,-0.8244497179985046,-0.2535734474658966,-0.46813467144966125,-0.9466274976730347,-0.28908511996269226,-0.4227784276008606,-0.33269548416137695,-0.101946622133255,-0.5847257375717163,-0.43397217988967896,-0.1741567999124527,-0.6362911462783813,-0.5372025370597839,-0.21613647043704987,-0.64934903383255,-0.6321819424629211,-0.23944531381130219,F,F/F1040.jpg
0.0,0.0,0.0,0.1576947271823883,-0.1351417899131775,-0.105893574655056,0.2294173389673233,-0.3503226637840271,-0.15067049860954285,0.22502197325229645,-0.543134868144989,-0.18161244690418243,0.20043349266052246,-0.7149993777275085,-0.21238452196121216,-0.003846326842904091,-0.46698442101478577,-0.10152076929807663,0.023047205060720444,-0.6118780970573425,-0.18941961228847504,0.11141980439424515,-0.6968649625778198,-0.26004260778427124,0.20066161453723907,-0.7436075210571289,-0.30315473675727844,-0.1598982810974121,-0.4819542467594147,-0.09758643060922623,-0.21023303270339966,-0.7098476886749268,-0.17475789785385132,-0.12611092627048492,-0.8686224818229675,-0.2390647828578949,-0.03106687031686306,-0.960534930229187,-0.27641892433166504,-0.2883954644203186,-0.43717822432518005,-0.10676858574151993,-0.40564262866973877,-0.664313018321991,-0.1909274011850357,-0.3775235712528229,-0.8288275599479675,-0.25223293900489807,-0.3215595781803131,-0.9451279044151306,-0.28494685888290405,-0.3694462478160858,-0.33664262294769287,-0.1216626912355423,-0.4889262616634369,-0.4681556522846222,-0.1943678855895996,-0.5172664523124695,-0.569908857345581,-0.22730900347232819,-0.5183407068252563,-0.6527187824249268,-0.24359387159347534,F,F/F1041.jpg
0.0,0.0,0.0,0.15105552971363068,-0.15619006752967834,-0.11286986619234085,0.1951613873243332,-0.3713568449020386,-0.17475439608097076,0.17221546173095703,-0.5817689895629883,-0.21783962845802307,0.13151131570339203,-0.7665603756904602,-0.25175994634628296,-0.11813682317733765,-0.43703848123550415,-0.14616645872592926,-0.12002009153366089,-0.5585154294967651,-0.24780277907848358,-0.026683246716856956,-0.573493480682373,-0.3063325881958008,0.06121070310473442,-0.536943793296814,-0.3317626714706421,-0.26981571316719055,-0.45453089475631714,-0.1324438899755478,-0.31974250078201294,-0.7025634050369263,-0.2215961515903473,-0.19648070633411407,-0.867070198059082,-0.26843932271003723,-0.053581394255161285,-0.9559637308120728,-0.28855201601982117,-0.38896089792251587,-0.4151168465614319,-0.13127873837947845,-0.5528522729873657,-0.6430351734161377,-0.2280433624982834,-0.5195950269699097,-0.8351008296012878,-0.28890085220336914,-0.4409775733947754,-0.976338803768158,-0.31894320249557495,-0.4577493369579315,-0.32800596952438354,-0.1331627368927002,-0.6212390661239624,-0.437014639377594,-0.20949387550354004,-0.6493514776229858,-0.5507829189300537,-0.24538864195346832,-0.638785183429718,-0.6535285115242004,-0.26395538449287415,F,F/F1042.jpg
0.0,0.0,0.0,0.08068237453699112,-0.5010483860969543,-0.25944438576698303,-0.05860467627644539,-0.9427859783172607,-0.39333248138427734,-0.37381935119628906,-1.1526398658752441,-0.5121109485626221,-0.7090871334075928,-1.195438027381897,-0.6299259066581726,-0.5757521390914917,-1.0236930847167969,-0.2248014211654663,-1.049695611000061,-1.127183437347412,-0.5006187558174133,-1.3696705102920532,-1.2076607942581177,-0.6974040865898132,-1.6412997245788574,-1.2879260778427124,-0.8286727666854858,-0.7232522964477539,-0.7344530820846558,-0.2392670065164566,-0.9752490520477295,-0.8514352440834045,-0.6323051452636719,-0.6247381567955017,-0.6309384703636169,-0.7885212898254395,-0.3456827998161316,-0.4672868549823761,-0.8137236833572388,-0.7980765104293823,-0.4375041425228119,-0.28683969378471375,-0.982271134853363,-0.49775606393814087,-0.6923938989639282,-0.5985281467437744,-0.3185059428215027,-0.6900493502616882,-0.3413820266723633,-0.2073853760957718,-0.5859465599060059,-0.839463472366333,-0.13116316497325897,-0.35291457176208496,-0.9697377681732178,-0.20315198600292206,-0.6480790376663208,-0.6767812371253967,-0.09276711195707321,-0.6277162432670593,-0.46900662779808044,-0.04037873074412346,-0.5430687665939331,G,G/G1.jpg
0.0,0.0,0.0,0.21514195203781128,-0.38277891278266907,-0.3044781982898712,0.21064169704914093,-0.8073307871818542,-0.4630606770515442,0.0018191196722909808,-0.934478759765625,-0.5928603410720825,-0.29128289222717285,-0.8752214312553406,-0.7287431955337524,-0.39755237102508545,-0.9450376629829407,-0.31566378474235535,-0.6919089555740356,-1.0950983762741089,-0.5731808543205261,-0.9366735816001892,-1.2335771322250366,-0.7615471482276917,-1.139344334602356,-1.3450058698654175,-0.8989595174789429,-0.6625078916549683,-0.6702192425727844,-0.3182753622531891,-0.8834974765777588,-0.7959421277046204,-0.7064210772514343,-0.5612503290176392,-0.5575233101844788,-0.8613847494125366,-0.28168511390686035,-0.360670804977417,-0.8891400694847107,-0.803429365158081,-0.36446717381477356,-0.35063841938972473,-0.93840092420578,-0.4666493237018585,-0.7701162099838257,-0.5334932208061218,-0.25182536244392395,-0.7791509032249451,-0.2442067563533783,-0.10985615104436874,-0.6832908391952515,-0.8439813256263733,-0.03363794833421707,-0.4003826975822449,-0.9130460023880005,-0.15546390414237976,-0.7152946591377258,-0.6112067699432373,-0.03437360003590584,-0.7015619277954102,-0.3985617458820343,0.031124895438551903,-0.6238129734992981,G,G/G10.jpg
0.0,0.0,0.0,0.2301061749458313,-0.4829999506473541,-0.24399299919605255,0.22427251935005188,-1.0781699419021606,-0.3508857190608978,-0.08682803809642792,-1.4085958003997803,-0.43937915563583374,-0.498394638299942,-1.464253544807434,-0.5319899320602417,-0.4996641278266907,-1.1747009754180908,-0.2480652928352356,-0.9101671576499939,-1.4867700338363647,-0.5080605745315552,-1.2387388944625854,-1.7185535430908203,-0.6938545107841492,-1.5220948457717896,-1.8973933458328247,-0.8237667083740234,-0.7259532809257507,-0.8729320168495178,-0.2654932737350464,-0.8791958689689636,-1.0969353914260864,-0.6872592568397522,-0.5078115463256836,-0.7561094760894775,-0.840004026889801,-0.21735912561416626,-0.4836787283420563,-0.8478264808654785,-0.865088701248169,-0.5584637522697449,-0.3057819604873657,-0.9722123742103577,-0.7061874866485596,-0.7291492819786072,-0.5965743064880371,-0.40395042300224304,-0.7036961913108826,-0.33608680963516235,-0.182611346244812,-0.5723403692245483,-0.9782275557518005,-0.22497686743736267,-0.360541433095932,-1.049473762512207,-0.3674868941307068,-0.6646038889884949,-0.7374019026756287,-0.17963539063930511,-0.6215190291404724,-0.5118962526321411,-0.043331943452358246,-0.5119950771331787,G,G/G1000.jpg
0.0,0.0,0.0,0.19799603521823883,-0.460770845413208,-0.1887853741645813,0.01572454161942005,-1.0938103199005127,-0.26167425513267517,-0.3830156922340393,-1.3878988027572632,-0.32842010259628296,-0.758313000202179,-1.4835264682769775,-0.40865784883499146,-0.7221233248710632,-1.1343636512756348,-0.24400247633457184,-1.3312089443206787,-1.4243278503417969,-0.4670300781726837,-1.7411935329437256,-1.6062406301498413,-0.611504316329956,-2.035900592803955,-1.734401822090149,-0.7110128402709961,-0.9206447005271912,-0.7552414536476135,-0.2795482277870178,-1.1894912719726562,-0.9607951045036316,-0.6466906666755676,-0.7707936763763428,-0.7164660692214966,-0.765343427658081,-0.40397343039512634,-0.5007740259170532,-0.7655264735221863,-0.9986829161643982,-0.36604252457618713,-0.32866522669792175,-1.1722452640533447,-0.5085480809211731,-0.6942365169525146,-0.7506018280982971,-0.2964690029621124,-0.6462085247039795,-0.4507990777492523,-0.12622007727622986,-0.5207254886627197,-1.038360357284546,0.02461094968020916,-0.38830527663230896,-1.230777621269226,-0.13959524035453796,-0.6387890577316284,-0.8958594799041748,-0.025457797572016716,-0.5671221613883972,-0.6422767043113708,0.0799110159277916,-0.4540967643260956,G,G/G1001.jpg
0.0,0.0,0.0,0.18903493881225586,-0.48946911096572876,-0.1787172108888626,0.044581927359104156,-1.1211293935775757,-0.25402024388313293,-0.32423779368400574,-1.4231295585632324,-0.32235220074653625,-0.6955156922340393,-1.520624041557312,-0.403475284576416,-0.6992197632789612,-1.1473388671875,-0.24201439321041107,-1.3118226528167725,-1.4243003129959106,-0.4626309871673584,-1.7149696350097656,-1.6134953498840332,-0.6168256998062134,-2.018303632736206,-1.746580958366394,-0.728242039680481,-0.8874148726463318,-0.7765628099441528,-0.2837235629558563,-1.150536298751831,-0.9715705513954163,-0.6325929164886475,-0.743862509727478,-0.7198395729064941,-0.7518826723098755,-0.4029919505119324,-0.5051673054695129,-0.7631537318229675,-0.9620497822761536,-0.3845210373401642,-0.33886995911598206,-1.1579169034957886,-0.5141446590423584,-0.6877232193946838,-0.7500311732292175,-0.31948429346084595,-0.6469505429267883,-0.4444829821586609,-0.16835801303386688,-0.5366531610488892,-0.9918053150177002,0.010914173908531666,-0.404132604598999,-1.2069443464279175,-0.1366012692451477,-0.6448560357093811,-0.8899612426757812,-0.026753755286335945,-0.5776217579841614,-0.6288435459136963,0.07051462680101395,-0.47464051842689514,G,G/G1002.jpg
0.0,0.0,0.0,0.1832827925682068,-0.4886395335197449,-0.18859566748142242,0.026805182918906212,-1.1196197271347046,-0.2664356231689453,-0.35376909375190735,-1.4227019548416138,-0.33798807859420776,-0.7307870388031006,-1.5006409883499146,-0.4219783544540405,-0.7535632848739624,-1.1764739751815796,-0.23067329823970795,-1.374024510383606,-1.4594616889953613,-0.453681617975235,-1.7705230712890625,-1.6478785276412964,-0.5993495583534241,-2.073122978210449,-1.7805719375610352,-0.7010346055030823,-0.9275543689727783,-0.7988091707229614,-0.2695259153842926,-1.2069809436798096,-1.0093551874160767,-0.6341109275817871,-0.7659094333648682,-0.7403287291526794,-0.7481805682182312,-0.4145171344280243,-0.5239477753639221,-0.7440794706344604,-0.9961528182029724,-0.40377557277679443,-0.3240531086921692,-1.1930804252624512,-0.5394599437713623,-0.6955906748771667,-0.7500761151313782,-0.3370734453201294,-0.6521435379981995,-0.44269421696662903,-0.1890278309583664,-0.527307391166687,-1.0304899215698242,0.0011461280519142747,-0.3880806267261505,-1.255117416381836,-0.15348856151103973,-0.6464040875434875,-0.9019984602928162,-0.0497068390250206,-0.5806058049201965,-0.6329321265220642,0.04214753583073616,-0.4707143008708954,G,G/G1003.jpg
0.0,0.0,0.0,0.21056775748729706,-0.4783342778682709,-0.17487505078315735,0.04852411523461342,-1.1213369369506836,-0.23657794296741486,-0.3422730565071106,-1.4291009902954102,-0.2935567796230316,-0.7150661945343018,-1.5208073854446411,-0.3640978932380676,-0.7034399509429932,-1.172741413116455,-0.21879296004772186,-1.3344422578811646,-1.45657479763031,-0.43552812933921814,-1.7369786500930786,-1.6492915153503418,-0.5829676389694214,-2.0361297130584717,-1.780655860900879,-0.6875424981117249,-0.8874951004981995,-0.7980945110321045,-0.25963273644447327,-1.1560064554214478,-1.0178511142730713,-0.6154844164848328,-0.73066246509552,-0.7641972899436951,-0.7386348843574524,-0.38479700684547424,-0.5442942380905151,-0.7454361319541931,-0.9630905389785767,-0.40594232082366943,-0.3143160045146942,-1.150668740272522,-0.5446779131889343,-0.6779319643974304,-0.7166001796722412,-0.3526773750782013,-0.6513082385063171,-0.4068167507648468,-0.2067151814699173,-0.5433449745178223,-1.0097079277038574,-0.0028359335847198963,-0.3768549859523773,-1.2085891962051392,-0.1608709990978241,-0.6344857811927795,-0.8654345870018005,-0.052302878350019455,-0.5818215012550354,-0.5956831574440002,0.040885329246520996,-0.4845956563949585,G,G/G1004.jpg
0.0,0.0,0.0,0.15927261114120483,-0.4793911576271057,-0.1830553263425827,0.024956190958619118,-1.060873031616211,-0.2649536728858948,-0.3258746266365051,-1.3492871522903442,-0.34016337990760803,-0.6803671717643738,-1.434299111366272,-0.4262422025203705,-0.6996575593948364,-1.113040566444397,-0.23832932114601135,-1.2767493724822998,-1.3919860124588013,-0.4616251289844513,-1.657003402709961,-1.5717272758483887,-0.6066110730171204,-1.9511747360229492,-1.699031949043274,-0.7058069109916687,-0.8626396656036377,-0.7638306617736816,-0.2750617265701294,-1.1333725452423096,-0.9630406498908997,-0.62869793176651,-0.7300127744674683,-0.7273398637771606,-0.7442567348480225,-0.39969122409820557,-0.5318775773048401,-0.7465608716011047,-0.92874675989151,-0.3987523913383484,-0.32642611861228943,-1.1094878911972046,-0.5239454507827759,-0.6812856793403625,-0.6987370848655701,-0.3417370319366455,-0.6476755142211914,-0.4088852107524872,-0.2074817717075348,-0.535313606262207,-0.9679622054100037,-0.023468494415283203,-0.3872711956501007,-1.1745654344558716,-0.15795762836933136,-0.6277862787246704,-0.855355978012085,-0.0644497498869896,-0.5700061917304993,-0.6046226620674133,0.011132674291729927,-0.4704999625682831,G,G/G1005.jpg
0.0,0.0,0.0,0.20134182274341583,-0.4723372459411621,-0.19697780907154083,0.04223496839404106,-1.1137421131134033,-0.2694820165634155,-0.3163415491580963,-1.4343311786651611,-0.3324776887893677,-0.6975666880607605,-1.4994877576828003,-0.40661245584487915,-0.7215974926948547,-1.153369426727295,-0.24629999697208405,-1.3138716220855713,-1.454408049583435,-0.4815469980239868,-1.7071305513381958,-1.6469019651412964,-0.6367723345756531,-2.005568265914917,-1.777175784111023,-0.7443277835845947,-0.9073684215545654,-0.7805569767951965,-0.2818187475204468,-1.1407955884933472,-0.9787831902503967,-0.6703958511352539,-0.711159348487854,-0.6993675827980042,-0.7991518378257751,-0.3653526306152344,-0.4733610451221466,-0.8015277981758118,-0.9782127141952515,-0.39813897013664246,-0.3334534168243408,-1.1446280479431152,-0.5210753083229065,-0.72868812084198,-0.7038037776947021,-0.31119775772094727,-0.6986742615699768,-0.3968398869037628,-0.15290044248104095,-0.5789955258369446,-1.0231698751449585,-0.009379349648952484,-0.3950845003128052,-1.202127456665039,-0.16610658168792725,-0.6755089163780212,-0.8552510738372803,-0.03451274707913399,-0.6217317581176758,-0.5941130518913269,0.07264015078544617,-0.5164193511009216,G,G/G1006.jpg
0.0,0.0,0.0,0.21529947221279144,-0.42601534724235535,-0.22248505055904388,0.060885798186063766,-1.0582678318023682,-0.30948349833488464,-0.3037479817867279,-1.37989342212677,-0.38027575612068176,-0.6902268528938293,-1.459693431854248,-0.45908236503601074,-0.6699687242507935,-1.1032795906066895,-0.2814147472381592,-1.249455213546753,-1.400043249130249,-0.5279831290245056,-1.648217797279358,-1.5817776918411255,-0.6842964291572571,-1.944983959197998,-1.7028908729553223,-0.7886937856674194,-0.8648668527603149,-0.7334027290344238,-0.303269624710083,-1.1066895723342896,-0.953003466129303,-0.6953853964805603,-0.6869805455207825,-0.686130166053772,-0.8184444904327393,-0.3291340172290802,-0.4777003824710846,-0.8145386576652527,-0.9473397731781006,-0.3603675961494446,-0.3431627154350281,-1.0919901132583618,-0.5062774419784546,-0.7442334294319153,-0.6616938710212708,-0.2899831235408783,-0.7108482718467712,-0.34929904341697693,-0.1359635889530182,-0.5845239758491516,-0.9957972168922424,0.011829163879156113,-0.39403173327445984,-1.1492111682891846,-0.15512464940547943,-0.6755281686782837,-0.8124151825904846,-0.024633076041936874,-0.6194385290145874,-0.555099368095398,0.08023779094219208,-0.5100677609443665,G,G/G1007.jpg
